	start	GSM1421754	GSM1421755	GSM1421756	GSM1421757	GSM1421758	GSM1421759	GSM1421760	GSM1421761	GSM1421762	GSM1421763	GSM1421764	GSM1421765	GSM1421766	GSM1421767	GSM1421768	GSM1421769	GSM1421770	GSM1421771	GSM1421772	GSM1421773	GSM1421774	GSM1421775	GSM1421776	GSM1421777	GSM1421778	GSM1421779	GSM1421780	GSM1421781	GSM1421782	GSM1421783	GSM1421784	GSM1421785	GSM1421786	GSM1421787	GSM1421788	GSM1421789	GSM1421790	GSM1421791	GSM1421792	GSM1421793	GSM1421794	GSM1421795	GSM1421796	GSM1421797	GSM1421798	GSM1421799
41	228779256	0.893401015228	0.953125	0.97619047619	0.895582329317	0.907216494845	0.87417218543	1.0	0.878787878788	0.941176470588	0.88	0.879310344828	0.85593220339	0.875	0.872340425532	0.899371069182	0.955752212389	0.931868131868	0.886075949367	0.94693877551	0.842105263158	0.899563318777	0.968253968254	1.0	0.904929577465	0.919708029197	0.907692307692	0.934959349593	0.937007874016	0.847368421053	0.875	0.972972972973	0.90099009901	0.975609756098	0.907692307692	0.97619047619	0.975845410628	0.9	0.921985815603	0.948872180451	0.904494382022	0.965367965368	1.0	0.931578947368	0.94358974359	0.958333333333	1.0
42	228779810	0.713114754098	0.782945736434	0.875	0.605769230769	0.717647058824	0.785714285714	0.882352941176	0.771929824561	0.75	0.80412371134	0.75	0.643979057592	0.634271099744	0.757847533632	0.687242798354	0.690909090909	0.740740740741	0.662460567823	0.611111111111	0.676258992806	0.691689008043	0.793939393939	0.883720930233	0.683246073298	0.63137254902	0.760765550239	0.748560460653	0.710638297872	0.754966887417	0.58064516129	0.477272727273	0.757062146893	0.840909090909	0.753676470588	0.533333333333	0.760784313725	0.327868852459	0.781609195402	0.848133848134	0.840449438202	0.743772241993	0.8	0.8038585209	0.7721021611	0.541666666667	0.767441860465
43	228779817	0.707650273224	0.72	0.8125	0.603082851638	0.705882352941	0.714285714286	0.882352941176	0.771929824561	0.6953125	0.79381443299	0.732142857143	0.588235294118	0.62915601023	0.757847533632	0.674897119342	0.690909090909	0.738095238095	0.665615141956	0.588235294118	0.640287769784	0.682795698925	0.769696969697	0.906976744186	0.680628272251	0.656126482213	0.751196172249	0.711798839458	0.714893617021	0.730263157895	0.559139784946	0.495495495495	0.728813559322	0.795454545455	0.731617647059	0.561904761905	0.776470588235	0.22131147541	0.770114942529	0.84555984556	0.8	0.733096085409	0.8	0.771704180064	0.768172888016	0.583333333333	0.77380952381
44	228779819	0.685792349727	0.744186046512	0.857954545455	0.600386100386	0.714285714286	0.733766233766	0.882352941176	0.736842105263	0.71875	0.814432989691	0.717261904762	0.623036649215	0.631713554987	0.780269058296	0.658436213992	0.719512195122	0.722222222222	0.671924290221	0.607843137255	0.661870503597	0.69436997319	0.781818181818	0.883720930233	0.688481675393	0.650980392157	0.746411483254	0.722543352601	0.727659574468	0.736842105263	0.602150537634	0.486486486486	0.720338983051	0.818181818182	0.746323529412	0.533333333333	0.776470588235	0.262295081967	0.766283524904	0.849420849421	0.796803652968	0.711743772242	0.777777777778	0.781350482315	0.768172888016	0.5	0.709302325581
45	228779825	0.688524590164	0.720930232558	0.846590909091	0.586538461538	0.711764705882	0.727272727273	0.882352941176	0.719298245614	0.703125	0.79381443299	0.738095238095	0.602094240838	0.618925831202	0.748878923767	0.670781893004	0.676829268293	0.703703703704	0.668769716088	0.601307189542	0.676258992806	0.691689008043	0.757575757576	0.883720930233	0.662303664921	0.639215686275	0.727272727273	0.731285988484	0.710638297872	0.723684210526	0.591397849462	0.486486486486	0.731638418079	0.75	0.735294117647	0.495238095238	0.788235294118	0.245901639344	0.770114942529	0.836550836551	0.791111111111	0.709677419355	0.738636363636	0.771704180064	0.756385068762	0.583333333333	0.686046511628
46	228781467	0.870813397129	0.974358974359	0.957746478873	0.900568181818	0.961904761905	0.852112676056	1.0	0.982142857143	0.932038834951	0.9375	0.916943521595	0.936507936508	0.872509960159	0.947712418301	0.944827586207	0.943925233645	0.938144329897	0.956756756757	0.944649446494	0.873417721519	0.894736842105	0.970297029703	1.0	0.935185185185	0.887573964497	0.945054945055	0.926253687316	0.775510204082	0.925925925926	0.972972972973	0.959183673469	0.932735426009	0.977777777778	0.966666666667	0.828571428571	0.964705882353	0.871794871795	0.944	0.957446808511	0.89552238806	0.938864628821	0.916666666667	0.927601809955	0.932668329177	0.904761904762	0.882352941176
47	228781471	0.861244019139	0.960526315789	0.971830985915	0.897727272727	0.933333333333	0.816901408451	1.0	0.928571428571	0.912621359223	0.953125	0.919732441472	0.888888888889	0.884462151394	0.954248366013	0.965517241379	0.971962616822	0.948453608247	0.886486486486	0.959409594096	0.844155844156	0.884057971014	0.950495049505	1.0	0.922360248447	0.91124260355	0.938888888889	0.93215339233	0.816326530612	0.932098765432	0.972972972973	0.979591836735	0.928251121076	0.955555555556	0.966666666667	0.8	0.988235294118	0.794871794872	0.912	0.968085106383	0.917910447761	0.921397379913	0.9375	0.918552036199	0.922693266833	1.0	0.867647058824
48	228781475	0.88995215311	0.961538461538	0.943661971831	0.925714285714	0.933333333333	0.845070422535	1.0	0.964285714286	0.970297029703	0.90625	0.923588039867	0.935483870968	0.888446215139	0.960784313725	0.91724137931	0.96261682243	0.935567010309	0.940540540541	0.940959409594	0.860759493671	0.89756097561	0.979797979798	0.954545454545	0.922839506173	0.899408284024	0.934065934066	0.928783382789	0.84693877551	0.93125	0.945945945946	0.969387755102	0.932432432432	0.955555555556	0.961904761905	0.8	0.976470588235	0.74358974359	0.936	0.971124620061	0.910447761194	0.921397379913	0.895833333333	0.927601809955	0.927680798005	0.904761904762	0.852941176471
49	228781477	0.88995215311	0.935897435897	0.957746478873	0.911931818182	0.942857142857	0.85	1.0	1.0	0.980582524272	0.90625	0.910299003322	0.944444444444	0.888446215139	0.954248366013	0.931034482759	0.953271028037	0.924870466321	0.962162162162	0.948339483395	0.860759493671	0.8995215311	0.950495049505	1.0	0.922839506173	0.899408284024	0.928571428571	0.928783382789	0.785714285714	0.925925925926	0.945945945946	0.989795918367	0.928251121076	0.977777777778	0.980952380952	0.857142857143	0.976470588235	0.846153846154	0.96	0.977203647416	0.925373134328	0.965065502183	0.9375	0.927601809955	0.927680798005	0.904761904762	0.882352941176
50	228781485	0.885167464115	0.948717948718	0.929577464789	0.889204545455	0.92380952381	0.781690140845	0.974358974359	0.982142857143	0.95145631068	0.859375	0.90365448505	0.944444444444	0.820717131474	0.960784313725	0.88275862069	0.897196261682	0.927835051546	0.918918918919	0.918819188192	0.886075949367	0.874396135266	0.940594059406	1.0	0.895061728395	0.887573964497	0.934065934066	0.914454277286	0.765306122449	0.913580246914	0.891891891892	0.969387755102	0.910313901345	0.977777777778	0.961904761905	0.828571428571	0.982352941176	0.74358974359	0.912	0.968085106383	0.932835820896	0.934497816594	0.916666666667	0.904977375566	0.925187032419	0.904761904762	0.852941176471
51	228781487	0.8995215311	0.961538461538	0.943661971831	0.9	0.933333333333	0.830985915493	1.0	0.963636363636	0.941747572816	0.875	0.900332225914	0.904761904762	0.853773584906	0.928104575163	0.91724137931	0.943925233645	0.938144329897	0.931506849315	0.952029520295	0.873417721519	0.864734299517	0.960396039604	0.954545454545	0.91049382716	0.899408284024	0.934065934066	0.911504424779	0.826530612245	0.925925925926	0.891891891892	0.979591836735	0.93085106383	1.0	0.946808510638	0.828571428571	0.964705882353	0.763157894737	0.92	0.965045592705	0.932835820896	0.946666666667	0.9375	0.921052631579	0.942643391521	1.0	0.89552238806
52	228782041	0.721179624665	0.759259259259	0.842105263158	0.62226640159	0.730158730159	0.736842105263	0.948717948718	0.560606060606	0.693430656934	0.66	0.766570605187	0.642570281124	0.636363636364	0.733644859813	0.743362831858	0.788235294118	0.759398496241	0.63606557377	0.742647058824	0.802919708029	0.72131147541	0.792452830189	0.654545454545	0.636842105263	0.517543859649	0.849785407725	0.719262295082	0.720524017467	0.721428571429	0.639175257732	0.553398058252	0.755494505495	0.640449438202	0.778571428571	0.6	0.83044982699	0.298850574713	0.782805429864	0.824214202561	0.773955773956	0.782178217822	0.772277227723	0.747508305648	0.804928131417	0.722222222222	0.625
53	228782048	0.729222520107	0.746913580247	0.842105263158	0.610337972167	0.769841269841	0.678362573099	0.948717948718	0.530303030303	0.693430656934	0.65	0.743515850144	0.642570281124	0.645429362881	0.682242990654	0.747787610619	0.771084337349	0.745635910224	0.632786885246	0.738970588235	0.759124087591	0.709239130435	0.748427672956	0.666666666667	0.634210526316	0.504385964912	0.824034334764	0.709016393443	0.724890829694	0.692857142857	0.628865979381	0.553398058252	0.725274725275	0.629213483146	0.764285714286	0.533333333333	0.837370242215	0.252873563218	0.773755656109	0.807916181607	0.766584766585	0.76897689769	0.762376237624	0.740863787375	0.780287474333	0.722222222222	0.62962962963
54	228782050	0.713136729223	0.740740740741	0.828947368421	0.610337972167	0.761904761905	0.684210526316	0.948717948718	0.515151515152	0.693430656934	0.7	0.703170028818	0.606425702811	0.651933701657	0.705607476636	0.758928571429	0.776470588235	0.740648379052	0.649180327869	0.746323529412	0.729927007299	0.728021978022	0.761006289308	0.618181818182	0.613157894737	0.482456140351	0.811158798283	0.715163934426	0.718061674009	0.714285714286	0.628865979381	0.54854368932	0.727272727273	0.640449438202	0.771428571429	0.533333333333	0.833910034602	0.275862068966	0.800904977376	0.808634772462	0.760705289673	0.774834437086	0.752475247525	0.740863787375	0.771604938272	0.666666666667	0.607142857143
55	228782056	0.71581769437	0.753086419753	0.861842105263	0.616766467066	0.761904761905	0.654970760234	0.923076923077	0.545454545455	0.656934306569	0.66	0.734870317003	0.638554216867	0.64738292011	0.705607476636	0.743362831858	0.764705882353	0.73566084788	0.632786885246	0.724264705882	0.788321167883	0.698369565217	0.754716981132	0.684210526316	0.621052631579	0.486842105263	0.828326180258	0.723360655738	0.711790393013	0.696428571429	0.628865979381	0.533980582524	0.744505494505	0.662921348315	0.778571428571	0.533333333333	0.833910034602	0.275862068966	0.787330316742	0.81490104773	0.765432098765	0.759075907591	0.752475247525	0.734219269103	0.788501026694	0.722222222222	0.607142857143
